City,Latitude,Longitude,Name,Link,Rating
Colmar,48.0777517,7.3579641,"Les Lionceaux, 120m2 Ã  Colmar, place de parking gratuite",https://www.booking.comhttps://www.booking.com/hotel/fr/les-lionceaux-120m2-a-colmar.fr.html,"Avec une note de 8,1"
Colmar,48.0777517,7.3579641,Hotel L'Europe,https://www.booking.comhttps://www.booking.com/hotel/fr/l-europe.fr.html,"Avec une note de 8,5"
Colmar,48.0777517,7.3579641,"BIG MAMA with Aircon ,free parking",https://www.booking.comhttps://www.booking.com/hotel/fr/big-mama-colmar.fr.html,"Avec une note de 8,8"
Colmar,48.0777517,7.3579641,HÃ´tel Le Rapp,https://www.booking.comhttps://www.booking.com/hotel/fr/le-rapp.fr.html,"Avec une note de 8,1"
Colmar,48.0777517,7.3579641,Petite Venise GÃ®te Saint Pierre 2 piÃ¨ces 3 Ã©toiles classement tourisme,https://www.booking.comhttps://www.booking.com/hotel/fr/petite-venise-gite-saint-pierre-2-pces-4-etoiles-classement-tourisme.fr.html,"Avec une note de 9,3"
Colmar,48.0777517,7.3579641,COLMARAPPART Grand'Rue,https://www.booking.comhttps://www.booking.com/hotel/fr/cotoon-colmar8.fr.html,"Avec une note de 8,7"
Besancon,47.2380222,6.0243622,HÃ´tel de Paris,https://www.booking.comhttps://www.booking.com/hotel/fr/de-paris-besanasson.fr.html,"Avec une note de 8,5"
Besancon,47.2380222,6.0243622,HÃ´tel Restaurant Spa Le Sauvage,https://www.booking.comhttps://www.booking.com/hotel/fr/ho-tel-le-sauvage-besanasson.fr.html,"Avec une note de 8,6"
Besancon,47.2380222,6.0243622,Best Western Citadelle,https://www.booking.comhttps://www.booking.com/hotel/fr/bestwesterncitadelle.fr.html,"Avec une note de 8,1"
Besancon,47.2380222,6.0243622,ibis Styles BesanÃ§on,https://www.booking.comhttps://www.booking.com/hotel/fr/besancon.fr.html,"Avec une note de 7,9"
Besancon,47.2380222,6.0243622,Logis HÃ´tel Victor Hugo & Spa,https://www.booking.comhttps://www.booking.com/hotel/fr/logis-de-france-florel.fr.html,"Avec une note de 8,0"
Besancon,47.2380222,6.0243622,ibis BesanÃ§on Centre la City,https://www.booking.comhttps://www.booking.com/hotel/fr/ibis-besancon-la-city.fr.html,"Avec une note de 7,8"
Besancon,47.2380222,6.0243622,Mercure Besancon Parc Micaud - Hotel & Bar,https://www.booking.comhttps://www.booking.com/hotel/fr/besancon-parc-micaud.fr.html,"Avec une note de 8,1"
Besancon,47.2380222,6.0243622,ibis BesanÃ§on Centre Ville,https://www.booking.comhttps://www.booking.com/hotel/fr/ibis-besancon-centre-ville.fr.html,"Avec une note de 8,3"
Besancon,47.2380222,6.0243622,Temis hÃ´tel BesanÃ§on,https://www.booking.comhttps://www.booking.com/hotel/fr/all-suites-besancon.fr.html,"Avec une note de 7,9"
Besancon,47.2380222,6.0243622,Comfort Aparthotel Besancon La City,https://www.booking.comhttps://www.booking.com/hotel/fr/citea-besancon.fr.html,"Avec une note de 7,9"
Besancon,47.2380222,6.0243622,Lovely House,https://www.booking.comhttps://www.booking.com/hotel/fr/charming-renovated-house-besancon.fr.html,"Avec une note de 9,7"
Besancon,47.2380222,6.0243622,Best Western Hotel Fontaine Argent,https://www.booking.comhttps://www.booking.com/hotel/fr/fontaine-argent.fr.html,"Avec une note de 8,4"
Besancon,47.2380222,6.0243622,Les Fabuleux appartements du Coeur de ville - Place Victor Hugo,https://www.booking.comhttps://www.booking.com/hotel/fr/face-a-victor-besancon.fr.html,"Avec une note de 8,2"
Besancon,47.2380222,6.0243622,Comfort Aparthotel Besancon Hauts du Chazal,https://www.booking.comhttps://www.booking.com/hotel/fr/residence-hauts-du-chazal.fr.html,"Avec une note de 8,0"
Besancon,47.2380222,6.0243622,Hotel Du Nord,https://www.booking.comhttps://www.booking.com/hotel/fr/du-nord-besancon.fr.html,"Avec une note de 8,4"
Besancon,47.2380222,6.0243622,Hotel Restaurant Vesontio,https://www.booking.comhttps://www.booking.com/hotel/fr/hotel-restaurant-oxalys.fr.html,"Avec une note de 8,4"
Besancon,47.2380222,6.0243622,Hotel RÃ©gina,https://www.booking.comhttps://www.booking.com/hotel/fr/le-regina-besancon.fr.html,"Avec une note de 7,3"
Besancon,47.2380222,6.0243622,L'Amour d'Or Centre Historique,https://www.booking.comhttps://www.booking.com/hotel/fr/amour-d-or-centre-historique.fr.html,"Avec une note de 9,8"
Besancon,47.2380222,6.0243622,Le coquet chez Maguy Maison de ville avec jardin,https://www.booking.comhttps://www.booking.com/hotel/fr/le-coquet-chez-maguy.fr.html,"Avec une note de 8,8"
Besancon,47.2380222,6.0243622,Hotel Vauban,https://www.booking.comhttps://www.booking.com/hotel/fr/vauban-besancon.fr.html,"Avec une note de 8,1"
Besancon,47.2380222,6.0243622,Ultimate Comfort ! Jacuzzi & Sauna.,https://www.booking.comhttps://www.booking.com/hotel/fr/ultimate-comfort-jacuzzi-amp-sauna.fr.html,"Avec une note de 9,1"
Besancon,47.2380222,6.0243622,Contact HÃ´tel Foch,https://www.booking.comhttps://www.booking.com/hotel/fr/foch-besancon.fr.html,"Avec une note de 7,6"
Besancon,47.2380222,6.0243622,"L'Ã®le d'Olive, appartement entier 2 Ã  4 personnes terrasse 25 m2 BesanÃ§on, proche CV, Micropolis et CHU",https://www.booking.comhttps://www.booking.com/hotel/fr/appartement-tres-calme-a-besancon-pour-2-personnes-avec-grande-terrasse.fr.html,"Avec une note de 8,5"
Besancon,47.2380222,6.0243622,T3 Calme - IdÃ©al Famille & Pros - Parking - Jardin - WiFi - Netflix,https://www.booking.comhttps://www.booking.com/hotel/fr/appartement-tres-calme-terrasse-amp-jardin-en-ville.fr.html,"Avec une note de 8,8"
Besancon,47.2380222,6.0243622,Â« Lâatelier Â» halte charmante et reposante,https://www.booking.comhttps://www.booking.com/hotel/fr/l-atelier-halte-charmante-et-reposante.fr.html,"Avec une note de 9,1"
Dijon,47.3215806,5.0414701,"Aloft Hotel, By Marriott",https://www.booking.comhttps://www.booking.com/hotel/fr/aloft-dijon.fr.html,"Avec une note de 8,5"
Dijon,47.3215806,5.0414701,Mama Shelter Dijon,https://www.booking.comhttps://www.booking.com/hotel/fr/mama-shelter-dijon.fr.html,"Avec une note de 8,6"
Dijon,47.3215806,5.0414701,Holiday Inn Dijon Toison D'or by IHG,https://www.booking.comhttps://www.booking.com/hotel/fr/holiday-inn-dijon.fr.html,"Avec une note de 8,2"
Dijon,47.3215806,5.0414701,"Vertigo Hotel, By Marriott, a Member of Design Hotels",https://www.booking.comhttps://www.booking.com/hotel/fr/vertigo.fr.html,"Avec une note de 8,2"
Dijon,47.3215806,5.0414701,Oceania Le Jura Dijon,https://www.booking.comhttps://www.booking.com/hotel/fr/tidijon.fr.html,"Avec une note de 8,7"
Dijon,47.3215806,5.0414701,Grand HÃ´tel La Cloche Dijon - MGallery Collection,https://www.booking.comhttps://www.booking.com/hotel/fr/gh-la-cloche-dijon-mgallery.fr.html,"Avec une note de 8,5"
Dijon,47.3215806,5.0414701,ibis Styles Dijon Central,https://www.booking.comhttps://www.booking.com/hotel/fr/ibis-central.fr.html,"Avec une note de 8,2"
Dijon,47.3215806,5.0414701,HÃ´tel des Ducs,https://www.booking.comhttps://www.booking.com/hotel/fr/des-ducs-dijon.fr.html,"Avec une note de 8,6"
Dijon,47.3215806,5.0414701,Hotel Le Jacquemart,https://www.booking.comhttps://www.booking.com/hotel/fr/le-jacquemart.fr.html,"Avec une note de 8,6"
Dijon,47.3215806,5.0414701,Appart'hÃ´tel Odalys City - Dijon Centre Les Cordeliers,https://www.booking.comhttps://www.booking.com/hotel/fr/appart-39-odalys-les-cordeliers.fr.html,"Avec une note de 8,0"
Dijon,47.3215806,5.0414701,Mercure Dijon Centre Clemenceau,https://www.booking.comhttps://www.booking.com/hotel/fr/dijon-centre-clemenceau.fr.html,"Avec une note de 8,3"
Dijon,47.3215806,5.0414701,City Loft Apparthotel,https://www.booking.comhttps://www.booking.com/hotel/fr/city-loft.fr.html,"Avec une note de 8,2"
Dijon,47.3215806,5.0414701,ibis Dijon Gare,https://www.booking.comhttps://www.booking.com/hotel/fr/ibis-dijon-gare.fr.html,"Avec une note de 7,9"
Dijon,47.3215806,5.0414701,Holiday Inn Dijon Sud - Longvic by IHG,https://www.booking.comhttps://www.booking.com/hotel/fr/holiday-inn-dijon-sud-longvic-an-ihg.fr.html,"Avec une note de 8,7"
Dijon,47.3215806,5.0414701,Aparthotel Adagio Access Dijon RÃ©publique,https://www.booking.comhttps://www.booking.com/hotel/fr/aparthotel-adagio-access-dijon-republique.fr.html,"Avec une note de 8,5"
Dijon,47.3215806,5.0414701,Nomad Hotel Dijon,https://www.booking.comhttps://www.booking.com/hotel/fr/nomad-dijon.fr.html,"Avec une note de 8,7"
Dijon,47.3215806,5.0414701,Residhome Dijon CitÃ© Des Vignes,https://www.booking.comhttps://www.booking.com/hotel/fr/residhome-dijon-cite-des-vignes.fr.html,"Avec une note de 8,5"
Dijon,47.3215806,5.0414701,"Maison Philippe Le Bon HÃ´tel, Restaurant & Bar le 19",https://www.booking.comhttps://www.booking.com/hotel/fr/philippe-le-bon.fr.html,"Avec une note de 8,4"
Dijon,47.3215806,5.0414701,HÃ´tel des Halles,https://www.booking.comhttps://www.booking.com/hotel/fr/hotel-des-halles-dijon.fr.html,"Avec une note de 8,4"
Dijon,47.3215806,5.0414701,Ibis Styles Dijon Nord Valmy,https://www.booking.comhttps://www.booking.com/hotel/fr/kyriad-prestige-dijon-nord-valmy-xml.fr.html,"Avec une note de 8,2"
Dijon,47.3215806,5.0414701,Hostellerie Du Chapeau Rouge,https://www.booking.comhttps://www.booking.com/hotel/fr/bestwesternchapeaurouge.fr.html,"Avec une note de 8,9"
Dijon,47.3215806,5.0414701,Kyriad Hotel Dijon Gare,https://www.booking.comhttps://www.booking.com/hotel/fr/kyriad-gare.fr.html,"Avec une note de 7,2"
Dijon,47.3215806,5.0414701,Suite Montrachet 4 personnes vue cathÃ©drale 1 Place de parking,https://www.booking.comhttps://www.booking.com/hotel/fr/residence-saint-philibert.fr.html,"Avec une note de 9,4"
Dijon,47.3215806,5.0414701,Kyriad Dijon Est Mirande,https://www.booking.comhttps://www.booking.com/hotel/fr/kyriad-dijon-est-mirande.fr.html,"Avec une note de 7,4"
Dijon,47.3215806,5.0414701,Campanile Dijon CongrÃ¨s Clemenceau,https://www.booking.comhttps://www.booking.com/hotel/fr/campanile-dijon-congra-s-cla-c-menceau.fr.html,"Avec une note de 7,5"
Annecy,45.8992348,6.1288847,Les Loges Annecy Vieille Ville,https://www.booking.comhttps://www.booking.com/hotel/fr/les-loges-annecy-vieille-ville.fr.html,"Avec une note de 8,6"
Annecy,45.8992348,6.1288847,Rivage Hôtel & Spa Annecy,https://www.booking.comhttps://www.booking.com/hotel/fr/rivage-amp-spa-annecy.fr.html,"Avec une note de 8,8"
Annecy,45.8992348,6.1288847,Le Pélican,https://www.booking.comhttps://www.booking.com/hotel/fr/le-pelican-annecy1.fr.html,"Avec une note de 8,8"
Annecy,45.8992348,6.1288847,Impérial Palace,https://www.booking.comhttps://www.booking.com/hotel/fr/imperial-palace.fr.html,"Avec une note de 8,9"
Annecy,45.8992348,6.1288847,Les Trésoms Lake and Spa Resort,https://www.booking.comhttps://www.booking.com/hotel/fr/lestresomsannecy.fr.html,"Avec une note de 8,0"
Annecy,45.8992348,6.1288847,Le Splendid Hotel Lac D'Annecy - Handwritten Collection,https://www.booking.comhttps://www.booking.com/hotel/fr/splendid-hotel-annecy.fr.html,"Avec une note de 8,7"
Annecy,45.8992348,6.1288847,Hôtel Le Pré Carré,https://www.booking.comhttps://www.booking.com/hotel/fr/leprecarre.fr.html,"Avec une note de 8,8"
Annecy,45.8992348,6.1288847,Best Western Plus Hotel Carlton Annecy,https://www.booking.comhttps://www.booking.com/hotel/fr/bestwesterncarlton.fr.html,"Avec une note de 8,7"
Annecy,45.8992348,6.1288847,Allobroges Park Hôtel,https://www.booking.comhttps://www.booking.com/hotel/fr/tiallobroges.fr.html,"Avec une note de 8,9"
Annecy,45.8992348,6.1288847,ibis Annecy Centre Vieille Ville,https://www.booking.comhttps://www.booking.com/hotel/fr/ibis-annecy-centre-vieille-ville.fr.html,"Avec une note de 8,3"
Annecy,45.8992348,6.1288847,Moxy Annecy,https://www.booking.comhttps://www.booking.com/hotel/fr/moxy-annecy.fr.html,"Avec une note de 8,4"
Annecy,45.8992348,6.1288847,Aparthotel Adagio Annecy Centre,https://www.booking.comhttps://www.booking.com/hotel/fr/adagio-city-aparthotel-annecy-centre.fr.html,"Avec une note de 8,4"
Annecy,45.8992348,6.1288847,Campanile Annecy Centre - Gare,https://www.booking.comhttps://www.booking.com/hotel/fr/campanile-annecy-centre-gare.fr.html,"Avec une note de 7,9"
Annecy,45.8992348,6.1288847,Le Boutik Hotel,https://www.booking.comhttps://www.booking.com/hotel/fr/le-boutik.fr.html,"Avec une note de 8,3"
Annecy,45.8992348,6.1288847,Hôtel du Palais de l'Isle,https://www.booking.comhttps://www.booking.com/hotel/fr/du-palais-de-l-isle-annecy.fr.html,"Avec une note de 8,0"
Annecy,45.8992348,6.1288847,Novotel Annecy Centre,https://www.booking.comhttps://www.booking.com/hotel/fr/annecy-centre-atria.fr.html,"Avec une note de 7,9"
Annecy,45.8992348,6.1288847,Hôtel des Alpes,https://www.booking.comhttps://www.booking.com/hotel/fr/hotel-des-alpes.fr.html,"Avec une note de 8,3"
Annecy,45.8992348,6.1288847,Le Luxury Design de la Vieille Ville,https://www.booking.comhttps://www.booking.com/hotel/fr/le-luxury-design-de-la-vieille-ville.fr.html,"Avec une note de 9,1"
Annecy,45.8992348,6.1288847,Hôtel de Bonlieu,https://www.booking.comhttps://www.booking.com/hotel/fr/hoteldebonlieu.fr.html,"Avec une note de 8,5"
Annecy,45.8992348,6.1288847,Le 17 Faubourg,https://www.booking.comhttps://www.booking.com/hotel/fr/le-17-faubourg.fr.html,"Avec une note de 8,4"
Annecy,45.8992348,6.1288847,Les Magnolias d'Annecy,https://www.booking.comhttps://www.booking.com/hotel/fr/les-magnolias-d-annecy.fr.html,"Avec une note de 9,4"
Annecy,45.8992348,6.1288847,Le Bel Abri,https://www.booking.comhttps://www.booking.com/hotel/fr/le-bel-abri-annecy-le-vieux.fr.html,"Avec une note de 8,3"
Annecy,45.8992348,6.1288847,La pépite du semnoz,https://www.booking.comhttps://www.booking.com/hotel/fr/la-perle-du-semnoz.fr.html,"Avec une note de 9,5"
Annecy,45.8992348,6.1288847,Le Loft d'Annecy - Vision Luxe,https://www.booking.comhttps://www.booking.com/hotel/fr/le-loft-d-39-annecy.fr.html,Avec une note de 10
Annecy,45.8992348,6.1288847,Les Capucines - Appartement moderne proche centre d'Annecy,https://www.booking.comhttps://www.booking.com/hotel/fr/appartement-gabin-annecy.fr.html,"Avec une note de 8,0"
Grenoble,45.1875602,5.7357819,RockyPop Grenoble Hotel,https://www.booking.comhttps://www.booking.com/hotel/fr/rockypop-grenoble.fr.html,"Avec une note de 8,5"
Grenoble,45.1875602,5.7357819,Hôtel Terminus,https://www.booking.comhttps://www.booking.com/hotel/fr/hotelterminus.fr.html,"Avec une note de 8,6"
Grenoble,45.1875602,5.7357819,1924 Hôtel,https://www.booking.comhttps://www.booking.com/hotel/fr/royal-grenoble.fr.html,"Avec une note de 8,9"
Grenoble,45.1875602,5.7357819,The Babel Community Hôtel - Grenoble Bastille,https://www.booking.comhttps://www.booking.com/hotel/fr/apt-paisible-en-centre-ville-parking-salle-de-sport-bar-en-rooftop.fr.html,"Avec une note de 8,6"
Grenoble,45.1875602,5.7357819,OKKO Hotels Grenoble Centre,https://www.booking.comhttps://www.booking.com/hotel/fr/okko-hotels-grenoble-jardin-hoche.fr.html,"Avec une note de 8,4"
Grenoble,45.1875602,5.7357819,"Le Grand Hôtel Grenoble, BW Premier Collection by Best Western",https://www.booking.comhttps://www.booking.com/hotel/fr/le-grand-grenoble-centre.fr.html,"Avec une note de 8,6"
Grenoble,45.1875602,5.7357819,Maison Barbillon Grenoble - Centre Gare,https://www.booking.comhttps://www.booking.com/hotel/fr/maison-barbillon-grenoble.fr.html,"Avec une note de 8,5"
Grenoble,45.1875602,5.7357819,Appartement Loft centre ville situé dans rue calme,https://www.booking.comhttps://www.booking.com/hotel/fr/appartement-loft-centre-ville-situe-dans-rue-calme.fr.html,"Avec une note de 9,5"
Grenoble,45.1875602,5.7357819,"""L'Etoile"" 4 chambres-hyper centre",https://www.booking.comhttps://www.booking.com/hotel/fr/etoile-3-chambres-hyper-centre.fr.html,"Avec une note de 9,1"
Grenoble,45.1875602,5.7357819,Kyriad Grenoble Centre,https://www.booking.comhttps://www.booking.com/hotel/fr/qualityhotelgrenoble.fr.html,"Avec une note de 7,8"
Grenoble,45.1875602,5.7357819,Campanile Grenoble Centre Gare,https://www.booking.comhttps://www.booking.com/hotel/fr/campanile-grenoble-centre-gare.fr.html,"Avec une note de 7,4"
Grenoble,45.1875602,5.7357819,"Le Téléphérique, 6 pers, 300 m Gare, Climatisation",https://www.booking.comhttps://www.booking.com/hotel/fr/le-telepherique-vue-bastille-6-pers-300-m-gare.fr.html,"Avec une note de 9,6"
Grenoble,45.1875602,5.7357819,Novotel Grenoble Centre,https://www.booking.comhttps://www.booking.com/hotel/fr/grenoble-centre.fr.html,"Avec une note de 7,8"
Grenoble,45.1875602,5.7357819,Tempologis Grenoble,https://www.booking.comhttps://www.booking.com/hotel/fr/tempologis-grenoble.fr.html,"Avec une note de 8,1"
Grenoble,45.1875602,5.7357819,Hôtel d’Angleterre Grenoble Hyper-Centre,https://www.booking.comhttps://www.booking.com/hotel/fr/tiangleterre.fr.html,"Avec une note de 7,9"
Grenoble,45.1875602,5.7357819,Mercure Grenoble Centre Porte des Alpes,https://www.booking.comhttps://www.booking.com/hotel/fr/grand-mercure-grenoble-president.fr.html,"Avec une note de 7,4"
Grenoble,45.1875602,5.7357819,Residhotel Le Central'Gare,https://www.booking.comhttps://www.booking.com/hotel/fr/residhotel-le-central-gare.fr.html,"Avec une note de 8,1"
Grenoble,45.1875602,5.7357819,Appartements Residilaverde Gare,https://www.booking.comhttps://www.booking.com/hotel/fr/residilaverde-gare.fr.html,"Avec une note de 8,9"
Grenoble,45.1875602,5.7357819,B&B HOTEL Grenoble Centre Alpexpo,https://www.booking.comhttps://www.booking.com/hotel/fr/b-amp-b-grenoble-centre-alpexpo.fr.html,"Avec une note de 7,6"
Grenoble,45.1875602,5.7357819,Le Condorcet. Charme et confort à Championnet,https://www.booking.comhttps://www.booking.com/hotel/fr/le-condorcet-charme-et-confort-a-championnet.fr.html,"Avec une note de 8,7"
Grenoble,45.1875602,5.7357819,Le Vauban T3 Hyper centre,https://www.booking.comhttps://www.booking.com/hotel/fr/le-vauban-t3-hyper-centre.fr.html,"Avec une note de 8,5"
Grenoble,45.1875602,5.7357819,"Très élégant duplex, proche Gare",https://www.booking.comhttps://www.booking.com/hotel/fr/tres-elegant-duplex-proche-gare.fr.html,"Avec une note de 9,0"
Grenoble,45.1875602,5.7357819,Residhotel Grenette,https://www.booking.comhttps://www.booking.com/hotel/fr/le-royal-grenoble.fr.html,"Avec une note de 7,7"
Grenoble,45.1875602,5.7357819,Residhome Grenoble Caserne De Bonne,https://www.booking.comhttps://www.booking.com/hotel/fr/residhome-prestige-grenoble-caserne-de-bonne.fr.html,"Avec une note de 7,8"
Grenoble,45.1875602,5.7357819,"""Au Diable Bleu"" Appartement 3 Chambres Centre ville",https://www.booking.comhttps://www.booking.com/hotel/fr/appartement-chic-3-chambres-tv-proche-centre.fr.html,"Avec une note de 8,3"
Lyon,45.7578137,4.8320114,Pullman Lyon,https://www.booking.comhttps://www.booking.com/hotel/fr/pullman-lyon.fr.html,"Avec une note de 9,1"
Lyon,45.7578137,4.8320114,OKKO Hotels Lyon Centre,https://www.booking.comhttps://www.booking.com/hotel/fr/okko-hotels-lyon-pont-lafayette.fr.html,"Avec une note de 8,5"
Lyon,45.7578137,4.8320114,"Radisson Blu Hotel, Lyon",https://www.booking.comhttps://www.booking.com/hotel/fr/radisson-blu-hotel-lyon.fr.html,"Avec une note de 8,2"
Lyon,45.7578137,4.8320114,Mercure Lyon Centre Saxe Lafayette,https://www.booking.comhttps://www.booking.com/hotel/fr/mercure-grand-saxe-lafayette.fr.html,"Avec une note de 8,4"
Lyon,45.7578137,4.8320114,Novotel Lyon Centre-Confluence Bord de Saone,https://www.booking.comhttps://www.booking.com/hotel/fr/novotel-lyon-confluence.fr.html,"Avec une note de 8,3"
Lyon,45.7578137,4.8320114,Bikube Lyon,https://www.booking.comhttps://www.booking.com/hotel/fr/bikube-lyon-lyon.fr.html,"Avec une note de 8,5"
Lyon,45.7578137,4.8320114,Warwick Reine Astrid - Lyon,https://www.booking.comhttps://www.booking.com/hotel/fr/la-reine-astrid.fr.html,"Avec une note de 8,8"
Lyon,45.7578137,4.8320114,HonorÃª - Suites Bellecour,https://www.booking.comhttps://www.booking.com/hotel/fr/appartements-bellecour-a-riva-lofts-amp-suites.fr.html,"Avec une note de 8,4"
Lyon,45.7578137,4.8320114,Nemea Appart Hotel So Cloud Lyon Gare Part-Dieu,https://www.booking.comhttps://www.booking.com/hotel/fr/nemea-appart-residence-so-cloud.fr.html,"Avec une note de 7,7"
Lyon,45.7578137,4.8320114,FourviÃ¨re HÃ´tel,https://www.booking.comhttps://www.booking.com/hotel/fr/fourviere.fr.html,"Avec une note de 8,5"
Lyon,45.7578137,4.8320114,"Les Jacobins, hypercentre",https://www.booking.comhttps://www.booking.com/hotel/fr/les-jacobins-hypercentre.fr.html,"Avec une note de 8,9"
Lyon,45.7578137,4.8320114,Residence Montempo Lyon Cite Internationale,https://www.booking.comhttps://www.booking.com/hotel/fr/residence-hoteliere-temporim-cite-internationale.fr.html,"Avec une note de 8,1"
Lyon,45.7578137,4.8320114,InterContinental Lyon - Hotel Dieu by IHG,https://www.booking.comhttps://www.booking.com/hotel/fr/intercontinental-hotels-lyon-dieu.fr.html,"Avec une note de 9,1"
Lyon,45.7578137,4.8320114,Best Western Hotel du Pont Wilson,https://www.booking.comhttps://www.booking.com/hotel/fr/lyon-wilson.fr.html,"Avec une note de 8,5"
Lyon,45.7578137,4.8320114,Campanile Lyon Centre - Berges du RhÃ´ne,https://www.booking.comhttps://www.booking.com/hotel/fr/bleumarinelyoncentre.fr.html,"Avec une note de 7,6"
Lyon,45.7578137,4.8320114,Lyon Superbe Appartement Parc TÃªte d'Or 95 M2 Clim Parking,https://www.booking.comhttps://www.booking.com/hotel/fr/appart-parc-tete-d-39-or.fr.html,"Avec une note de 9,0"
Lyon,45.7578137,4.8320114,Les Balcons de Guignol,https://www.booking.comhttps://www.booking.com/hotel/fr/la-clef-de-saint-georges-appartement-luxe-au-coeur-de-lyon.fr.html,"Avec une note de 8,5"
Lyon,45.7578137,4.8320114,Bayard Bellecour,https://www.booking.comhttps://www.booking.com/hotel/fr/bayard-bellecour.fr.html,"Avec une note de 8,8"
Lyon,45.7578137,4.8320114,"BnGo I Le Spacieux I 9 personnes, Climatisation, Parking gratuit, 3 chambres, 6 lits, Gare PartDieu, Centre de Lyon",https://www.booking.comhttps://www.booking.com/hotel/fr/bngo-i-le-spacieux-i-9-pers-clim-parking-station-lyon1.fr.html,"Avec une note de 8,6"
Lyon,45.7578137,4.8320114,Stella - Furnished apartment - Downtown Lyon,https://www.booking.comhttps://www.booking.com/hotel/fr/stella-lyon.fr.html,"Avec une note de 8,8"
Lyon,45.7578137,4.8320114,Maison NÃ´ - HÃ´tel et Rooftop,https://www.booking.comhttps://www.booking.com/hotel/fr/11-bda.fr.html,"Avec une note de 8,4"
Lyon,45.7578137,4.8320114,HÃ´tel Charlemagne by Happyculture,https://www.booking.comhttps://www.booking.com/hotel/fr/hotelbestwesterncharlemagne.fr.html,"Avec une note de 8,1"
Lyon,45.7578137,4.8320114,HÃ´tel Le Roosevelt Lyon,https://www.booking.comhttps://www.booking.com/hotel/fr/hotelrooseveltlyon.fr.html,"Avec une note de 8,6"
Lyon,45.7578137,4.8320114,Carlton Hotel Lyon - MGallery Collection,https://www.booking.comhttps://www.booking.com/hotel/fr/carlton-lyon.fr.html,"Avec une note de 8,7"
Lyon,45.7578137,4.8320114,Confort - Furnished apartment - Downtown Lyon,https://www.booking.comhttps://www.booking.com/hotel/fr/confort-lyon.fr.html,"Avec une note de 8,3"
Gorges du Verdon,43.7496562,6.3285616,Chambre d'hotes - Ferme de Chanteraine,https://www.booking.comhttps://www.booking.com/hotel/fr/chambre-d-39-hotes-ferme-de-chanteraine.fr.html,"Avec une note de 8,5"
Gorges du Verdon,43.7496562,6.3285616,RÃ©sidence Lou Cigaloun - ANA LOCATION,https://www.booking.comhttps://www.booking.com/hotel/fr/residence-lou-cigaloun-greoux-les-bains.fr.html,"Avec une note de 9,2"
Gorges du Verdon,43.7496562,6.3285616,La Ferme Rose-HÃ´tel de Charme,https://www.booking.comhttps://www.booking.com/hotel/fr/la-ferme-rose.fr.html,"Avec une note de 9,3"
Gorges du Verdon,43.7496562,6.3285616,B&B Auberge Verdon,https://www.booking.comhttps://www.booking.com/hotel/fr/auberge-verdon.fr.html,"Avec une note de 8,5"
Gorges du Verdon,43.7496562,6.3285616,Le Vieux ChÃ¢teau,https://www.booking.comhttps://www.booking.com/hotel/fr/du-vieux-chateau.fr.html,"Avec une note de 7,5"
Gorges du Verdon,43.7496562,6.3285616,La casa Elisa GÃ®te T2 indÃ©pendant,https://www.booking.comhttps://www.booking.com/hotel/fr/gite-t2-independant.fr.html,"Avec une note de 9,6"
Gorges du Verdon,43.7496562,6.3285616,HÃ´tel Sainte Anne,https://www.booking.comhttps://www.booking.com/hotel/fr/ha-tel-sainte-anne.fr.html,"Avec une note de 7,5"
Gorges du Verdon,43.7496562,6.3285616,L'Establoun,https://www.booking.comhttps://www.booking.com/hotel/fr/l-39-establoun.fr.html,"Avec une note de 9,6"
Gorges du Verdon,43.7496562,6.3285616,"LES BASTIDES DE CHANTERAINE Bungalows, Lodges & Spa",https://www.booking.comhttps://www.booking.com/hotel/fr/les-bastides-de-chanteraine.fr.html,"Avec une note de 8,6"
Gorges du Verdon,43.7496562,6.3285616,Camping Notre Dame,https://www.booking.comhttps://www.booking.com/hotel/fr/camping-notre-dame.fr.html,"Avec une note de 8,9"
Gorges du Verdon,43.7496562,6.3285616,Gabrielle hÃ´tel,https://www.booking.comhttps://www.booking.com/hotel/fr/logis-altitude-823.fr.html,"Avec une note de 7,4"
Gorges du Verdon,43.7496562,6.3285616,HÃ´tel & RÃ©sidence Lou Paradou GrÃ©oux Les Bains,https://www.booking.comhttps://www.booking.com/hotel/fr/hotellouparadou.fr.html,"Avec une note de 8,8"
Gorges du Verdon,43.7496562,6.3285616,HÃ´tel Le Colombier,https://www.booking.comhttps://www.booking.com/hotel/fr/le-colombier-moustiers-sainte-marie.fr.html,"Avec une note de 9,3"
Gorges du Verdon,43.7496562,6.3285616,CASA ANANTA Appartements bien-Ãªtre aux portes du Verdon Refuge slow Life et sensoriel jusqu Ã  12 pers,https://www.booking.comhttps://www.booking.com/hotel/fr/chaux-et-cristal.fr.html,"Avec une note de 9,1"
Gorges du Verdon,43.7496562,6.3285616,Camping White Rock,https://www.booking.comhttps://www.booking.com/hotel/fr/les-framboiseilles.fr.html,"Avec une note de 8,9"
Gorges du Verdon,43.7496562,6.3285616,Bnb Castellane Chambre d'Hotes B&B,https://www.booking.comhttps://www.booking.com/hotel/fr/bnb-castellane-castellane.fr.html,"Avec une note de 8,4"
Gorges du Verdon,43.7496562,6.3285616,Les Canyons du Verdon,https://www.booking.comhttps://www.booking.com/hotel/fr/les-canyons-du-verdon.fr.html,"Avec une note de 7,8"
